decrypted_hash,decryption_time,intersection_time,intersection_result,encryption_time,ciphertext_size,total_runtime
2084348484,2.82844,0.003,0,0.004681,1,9.295546
2084348484,2.56993,0.003,0,0.004284,1,8.03566
2084348484,2.76493,0.003,0,0.004618,1,8.114609999999999
2084348484,1.86523,0.002,0,0.003196,1,6.121569
2084348484,2.55847,0.003,0,0.004525,1,7.710413
2084348484,2.73941,0.003,0,0.005117,1,8.188857
2084348484,2.55189,0.003,0,0.004281,1,7.643233
2084348484,2.73339,0.003,0,0.004893,1,8.084036
2084348484,2.72943,0.003,0,0.004803,1,8.205478000000001
2084348484,2.54862,0.003,0,0.004281,1,7.679862
2084348484,2.75793,0.003,0,0.004666,1,7.977053
2084348484,2.55812,0.003,0,0.004342,1,7.8082
2084348484,2.56081,0.003,0,0.004189,1,7.642906
2084348484,2.7474,0.003,0,0.005072,1,8.146171
2084348484,2.55263,0.003,0,0.004096,1,7.562333
2084348484,2.75481,0.003,0,0.00462,1,8.296883
2084348484,1.8337,0.002,0,0.003154,1,6.733269
2084348484,2.75192,0.003,0,0.00465,1,8.011748
2084348484,2.56135,0.003,0,0.004575,1,7.673195
2084348484,2.5777,0.003,0,0.004718,1,7.7508300000000006
2084348484,2.56829,0.003,0,0.004213,1,7.597607999999999
2084348484,2.77404,0.003,0,0.004882,1,9.646863
2084348484,2.54418,0.003,0,0.004342,1,7.5442599999999995
2084348484,2.55508,0.003,0,0.004119,1,7.524854
2084348484,2.5354,0.003,0,0.004181,1,7.581421
2084348484,2.74488,0.003,0,0.004906,1,7.937233
2084348484,2.75788,0.003,0,0.00458,1,7.949844
2084348484,2.72367,0.003,0,0.00469,1,8.070325
2084348484,2.57804,0.003,0,0.004377,1,7.679136
2084348484,2.74019,0.003,0,0.004628,1,8.046510999999999
2084348484,2.55363,0.003,0,0.004247,1,7.526737000000001
2084348484,2.56691,0.003,0,0.004419,1,7.483966
2084348484,2.56744,0.003,0,0.004161,1,7.506401
2084348484,2.52793,0.003,0,0.004466,1,7.485715000000001
2084348484,2.53546,0.003,0,0.004403,1,7.583123
2084348484,2.56204,0.003,0,0.004589,1,7.532808
2084348484,2.5506,0.003,0,0.004435,1,7.285889999999999
2084348484,2.53452,0.003,0,0.004553,1,7.374141
2084348484,1.85913,0.002,0,0.003095,1,5.921535
2084348484,2.73469,0.003,0,0.004841,1,9.390626
2084348484,2.54982,0.003,0,0.004388,1,8.17319
2084348484,2.53923,0.003,0,0.004475,1,8.427462
2084348484,2.77936,0.003,0,0.004547,1,8.292387999999999
2084348484,2.77308,0.003,0,0.004906,1,8.187065
2084348484,2.7117,0.003,0,0.004592,1,8.119484
2084348484,2.56162,0.003,0,0.004372,1,7.6194619999999995
2084348484,2.56258,0.003,0,0.004438,1,8.070571000000001
2084348484,2.56837,0.003,0,0.004451,1,7.630665
2084348484,2.76612,0.003,0,0.00478,1,8.755944999999999
2084348484,2.72118,0.003,0,0.005041,1,7.9861830000000005
