decrypted_hash,decryption_time,intersection_time,intersection_result,encryption_time,ciphertext_size,total_runtime
2084348484,2.88371,0.092,0,0.008143,1,.113454841
2084348484,1.0722,0.062,0,0.003709,1,.080694097
2084348484,1.03923,0.06,0,0.003791,1,.078176556
2084348484,1.01689,0.06,0,0.005122,1,.078413300
2084348484,2.7606,0.119,0,0.008853,1,.155920765
2084348484,2.78553,0.097,0,0.005201,1,.118378407
2084348484,2.77878,0.124,0,0.013039,1,.160563913
2084348484,2.84705,0.101,0,0.00583,1,.124139089
2084348484,2.78532,0.092,0,0.006439,1,.111722197
2084348484,2.76695,0.12,0,0.010209,1,.156370525
2084348484,2.8434,0.096,0,0.005909,1,.117049067
2084348484,2.75723,0.094,0,0.00476,1,.112745361
2084348484,2.75373,0.087,0,0.004386,1,.105937968
2084348484,1.08555,0.063,0,0.003769,1,.080132850
2084348484,2.72267,0.093,0,0.00544,1,.111623656
2084348484,2.75707,0.119,0,0.009856,1,.157212734
2084348484,1.91987,0.123,0,0.011269,1,.161803892
2084348484,2.8578,0.101,0,0.007629,1,.123754171
2084348484,2.76236,0.121,0,0.010314,1,.158522148
2084348484,1.91209,0.118,0,0.008219,1,.154298414
2084348484,3.63439,0.097,0,0.005342,1,.120044183
2084348484,2.76067,0.122,0,0.010006,1,.159077282
2084348484,2.8609,0.131,0,0.013168,1,.174176794
2084348484,1.89936,0.12,0,0.009797,1,.157587597
2084348484,2.82673,0.131,0,0.01241,1,.168489640
2084348484,2.86857,0.135,0,0.012045,1,.173055793
2084348484,2.88672,0.136,0,0.010277,1,.176625309
2084348484,2.88666,0.134,0,0.013512,1,.172885052
2084348484,2.50904,0.134,0,0.011047,1,.173081516
2084348484,2.86052,0.131,0,0.01332,1,.168454170
2084348484,2.8516,0.131,0,0.009886,1,.169111675
2084348484,2.8216,0.135,0,0.011708,1,.174004300
2084348484,2.84075,0.129,0,0.010167,1,.165089792
2084348484,1.92267,0.118,0,0.008422,1,.154096805
2084348484,1.90654,0.118,0,0.008863,1,.154520083
2084348484,1.89076,0.118,0,0.008313,1,.154388025
2084348484,1.89908,0.118,0,0.008384,1,.153960069
2084348484,4.82368,0.137,0,0.011473,1,.177881331
2084348484,1.92884,0.123,0,0.009501,1,.162390909
2084348484,1.98468,0.123,0,0.013433,1,.161186206
2084348484,2.60704,0.13,0,0.009921,1,.167422320
2084348484,2.82842,0.13,0,0.010132,1,.168072298
2084348484,2.83234,0.13,0,0.011552,1,.168501977
2084348484,2.84183,0.13,0,0.010181,1,.166559009
2084348484,1.88378,0.119,0,0.010403,1,.155613860
2084348484,2.88016,0.135,0,0.010865,1,.177622808
2084348484,1.9348,0.123,0,0.01001,1,.161699770
2084348484,2.84061,0.131,0,0.010348,1,.167967912
2084348484,2.8636,0.131,0,0.012608,1,.168068815
2084348484,1.93858,0.119,0,0.011136,1,.154037504
