decrypted_hash,decryption_time,intersection_time,intersection_result,encryption_time,ciphertext_size,total_runtime
2084348484,2.81679,0.019,0,0.008992,1,.027704462
2084348484,2.78155,0.018,0,0.006878,1,.026122721
2084348484,2.7679,0.019,0,0.008758,1,.027684785
2084348484,2.76554,0.018,0,0.007896,1,.026183915
2084348484,2.28123,0.016,0,0.006301,1,.023707461
2084348484,2.7406,0.018,0,0.007676,1,.025959085
2084348484,2.13305,0.015,0,0.007036,1,.022169978
2084348484,2.74185,0.018,0,0.007565,1,.026511528
2084348484,2.75246,0.018,0,0.007265,1,.026223855
2084348484,2.75649,0.018,0,0.006634,1,.026039362
2084348484,2.1507,0.015,0,0.006336,1,.022354553
2084348484,2.75949,0.018,0,0.007372,1,.025844111
2084348484,2.77015,0.018,0,0.007115,1,.026236243
2084348484,2.76855,0.018,0,0.008099,1,.026196421
2084348484,2.2948,0.016,0,0.006782,1,.023154599
2084348484,2.12704,0.015,0,0.005564,1,.021887387
2084348484,2.10944,0.015,0,0.006747,1,.021781783
2084348484,2.14367,0.015,0,0.00618,1,.022080770
2084348484,2.73892,0.018,0,0.007067,1,.025733022
2084348484,2.13023,0.015,0,0.005634,1,.021792516
2084348484,2.28629,0.016,0,0.00663,1,.022846451
2084348484,2.74181,0.018,0,0.007296,1,.025625323
2084348484,2.76511,0.018,0,0.007325,1,.025041786
2084348484,2.26653,0.016,0,0.006922,1,.022635934
2084348484,2.74824,0.018,0,0.006202,1,.025812279
2084348484,2.77645,0.018,0,0.008254,1,.026604850
2084348484,2.74485,0.018,0,0.006574,1,.025758579
2084348484,2.75556,0.018,0,0.007065,1,.026155785
2084348484,2.24301,0.016,0,0.005857,1,.022759207
2084348484,2.10496,0.015,0,0.00579,1,.021614504
2084348484,2.13781,0.015,0,0.005922,1,.021598447
2084348484,2.10023,0.015,0,0.006046,1,.021753829
2084348484,2.17046,0.015,0,0.007213,1,.021589858
2084348484,2.77196,0.018,0,0.00666,1,.026145578
2084348484,2.13942,0.015,0,0.006115,1,.021775656
2084348484,2.1217,0.015,0,0.006358,1,.021456811
2084348484,2.12897,0.015,0,0.006365,1,.021533872
2084348484,2.27937,0.016,0,0.006978,1,.022962882
2084348484,2.74354,0.018,0,0.007402,1,.025619863
2084348484,2.13358,0.015,0,0.006118,1,.021709863
2084348484,2.12193,0.015,0,0.006104,1,.021615639
2084348484,2.27294,0.016,0,0.008043,1,.023136077
2084348484,2.76249,0.018,0,0.007539,1,.025660758
2084348484,2.14308,0.015,0,0.006491,1,.021644278
2084348484,2.7552,0.018,0,0.007918,1,.025218944
2084348484,2.24538,0.016,0,0.00683,1,.022665909
2084348484,2.74423,0.018,0,0.007005,1,.025483067
2084348484,2.12739,0.015,0,0.006588,1,.021579032
2084348484,2.12654,0.015,0,0.006424,1,.021892417
2084348484,2.15483,0.015,0,0.0073,1,.021973060
