decrypted_hash,decryption_time,intersection_time,intersection_result,encryption_time,ciphertext_size,total_runtime
2084348484,2.81149,0.033,0,0.008513,1,.045315145
2084348484,2.79627,0.032,0,0.007763,1,.043153832
2084348484,2.76768,0.033,0,0.00838,1,.042760878
2084348484,2.0184,0.027,0,0.006026,1,.036496686
2084348484,1.95427,0.026,0,0.006982,1,.034979187
2084348484,2.05614,0.027,0,0.007945,1,.036593126
2084348484,2.77952,0.032,0,0.007358,1,.042989984
2084348484,2.73682,0.032,0,0.006901,1,.041840463
2084348484,1.95333,0.026,0,0.006724,1,.034994268
2084348484,1.95539,0.026,0,0.007261,1,.034996068
2084348484,1.92378,0.025,0,0.006234,1,.034500926
2084348484,2.74812,0.032,0,0.007638,1,.042983888
2084348484,1.90067,0.026,0,0.005576,1,.034719300
2084348484,1.90015,0.025,0,0.006877,1,.034506024
2084348484,2.75919,0.033,0,0.00738,1,.043444803
2084348484,2.74591,0.032,0,0.007364,1,.042618383
2084348484,1.94806,0.026,0,0.008094,1,.035545575
2084348484,2.74725,0.032,0,0.007169,1,.042322568
2084348484,2.73992,0.033,0,0.007848,1,.042778360
2084348484,1.94896,0.026,0,0.006127,1,.034943167
2084348484,2.75605,0.033,0,0.007326,1,.043156477
2084348484,2.74927,0.032,0,0.008735,1,.042960480
2084348484,2.76131,0.032,0,0.008269,1,.041937849
2084348484,2.75058,0.032,0,0.007185,1,.042648504
2084348484,1.92966,0.026,0,0.005554,1,.034536300
2084348484,1.91145,0.026,0,0.006611,1,.034464546
2084348484,2.76561,0.032,0,0.007713,1,.042845600
2084348484,2.85873,0.033,0,0.00675,1,.044293356
2084348484,2.73798,0.032,0,0.007902,1,.042257030
2084348484,2.73882,0.033,0,0.006583,1,.042318297
2084348484,2.76878,0.033,0,0.007235,1,.042800649
2084348484,1.93618,0.026,0,0.007452,1,.034949250
2084348484,2.74485,0.033,0,0.008605,1,.044333872
2084348484,2.76157,0.033,0,0.007906,1,.043484582
2084348484,2.74933,0.032,0,0.00777,1,.042186721
2084348484,1.91291,0.026,0,0.005924,1,.034790848
2084348484,2.7662,0.033,0,0.007859,1,.043280276
2084348484,2.74784,0.032,0,0.007517,1,.042850582
2084348484,2.75589,0.032,0,0.007238,1,.042614166
2084348484,2.76295,0.032,0,0.007445,1,.041944090
2084348484,2.05523,0.027,0,0.006819,1,.036395367
2084348484,2.03829,0.027,0,0.007953,1,.036856101
2084348484,2.57722,0.032,0,0.007626,1,.042869569
2084348484,2.76368,0.033,0,0.009007,1,.042610503
2084348484,2.76482,0.032,0,0.007486,1,.043509267
2084348484,1.96,0.026,0,0.00706,1,.035223462
2084348484,1.91795,0.025,0,0.006277,1,.034724811
2084348484,1.93223,0.026,0,0.006584,1,.035248345
2084348484,2.76654,0.032,0,0.007035,1,.042903522
2084348484,2.75176,0.032,0,0.006928,1,.042903103
