decrypted_hash,decryption_time,intersection_time,intersection_result,encryption_time,ciphertext_size,total_runtime
2084348484,2.111,0.005,0,0.003,1,521.475852
2084348484,3.862,0.009,0,0.006,1,910.940415
2084348484,2.071,0.005,0,0.004,1,558.113706
2084348484,2.063,0.004,0,0.003,1,524.130655
2084348484,2.077,0.005,0,0.004,1,507.917101
2084348484,2.042,0.004,0,0.003,1,513.10923
2084348484,2.674,0.005,0,0.003,1,568.3526420000001
2084348484,2.09,0.005,0,0.003,1,516.7708309999999
2084348484,2.084,0.004,0,0.003,1,536.873976
2084348484,3.823,0.009,0,0.007,1,917.185945
2084348484,3.829,0.009,0,0.007,1,898.996792
2084348484,2.077,0.005,0,0.004,1,790.92453
2084348484,2.059,0.004,0,0.003,1,552.582963
2084348484,3.798,0.009,0,0.007,1,916.613299
2084348484,3.827,0.009,0,0.007,1,935.112915
2084348484,3.841,0.009,0,0.007,1,925.765262
2084348484,3.786,0.009,0,0.006,1,919.3602629999999
2084348484,3.796,0.009,0,0.007,1,919.082721
2084348484,3.815,0.009,0,0.007,1,894.9097350000001
2084348484,3.805,0.009,0,0.007,1,923.1870610000001
2084348484,3.787,0.009,0,0.007,1,921.4092440000001
2084348484,3.856,0.009,0,0.007,1,935.66531
2084348484,3.807,0.009,0,0.006,1,924.4300549999999
2084348484,3.873,0.009,0,0.006,1,899.28569
2084348484,3.851,0.009,0,0.006,1,912.329462
2084348484,3.791,0.009,0,0.008,1,885.392511
2084348484,2.052,0.004,0,0.004,1,677.788939
2084348484,2.073,0.005,0,0.003,1,775.1219080000001
2084348484,3.863,0.009,0,0.006,1,916.875409
2084348484,3.825,0.009,0,0.006,1,929.987663
2084348484,2.071,0.005,0,0.003,1,572.284765
2084348484,3.812,0.009,0,0.007,1,915.091361
2084348484,2.117,0.005,0,0.004,1,840.891175
2084348484,2.078,0.005,0,0.003,1,546.474553
2084348484,2.075,0.005,0,0.004,1,546.552583
2084348484,2.084,0.005,0,0.003,1,549.402532
2084348484,3.773,0.009,0,0.006,1,913.483599
2084348484,3.845,0.009,0,0.006,1,906.044404
2084348484,3.785,0.009,0,0.006,1,910.5006970000001
2084348484,2.064,0.004,0,0.004,1,558.84469
2084348484,2.057,0.004,0,0.003,1,510.909603
2084348484,2.073,0.005,0,0.003,1,621.65688
2084348484,3.821,0.009,0,0.007,1,914.228373
2084348484,3.837,0.009,0,0.007,1,930.01319
2084348484,3.785,0.009,0,0.006,1,925.430973
2084348484,3.797,0.009,0,0.007,1,923.1361139999999
2084348484,3.791,0.009,0,0.007,1,923.784893
2084348484,3.77,0.009,0,0.007,1,916.760457
2084348484,3.8,0.009,0,0.006,1,926.4862069999999
2084348484,3.768,0.009,0,0.006,1,895.754553
