decrypted_hash,decryption_time,intersection_time,intersection_result,encryption_time,ciphertext_size,total_runtime
2084348484,3.785,0.017,0,0.015,1,.944320438
2084348484,3.786,0.017,0,0.014,1,.932847010
2084348484,3.845,0.017,0,0.015,1,.935630102
2084348484,3.758,0.016,0,0.014,1,.936049539
2084348484,3.819,0.016,0,0.015,1,.932169136
2084348484,3.802,0.016,0,0.014,1,.932338940
2084348484,3.816,0.017,0,0.015,1,.937236528
2084348484,3.791,0.016,0,0.015,1,.932941401
2084348484,3.754,0.016,0,0.013,1,.902922969
2084348484,2.049,0.009,0,0.007,1,.642699287
2084348484,3.784,0.017,0,0.015,1,.923507847
2084348484,3.818,0.016,0,0.013,1,.909671717
2084348484,2.073,0.009,0,0.007,1,.564471029
2084348484,3.808,0.016,0,0.014,1,.924705457
2084348484,3.79,0.016,0,0.014,1,.907584784
2084348484,2.064,0.009,0,0.006,1,.551126722
2084348484,2.092,0.009,0,0.006,1,.731827031
2084348484,3.823,0.017,0,0.014,1,.922834574
2084348484,3.85,0.017,0,0.015,1,.935590635
2084348484,3.848,0.017,0,0.014,1,.912201442
2084348484,3.843,0.017,0,0.014,1,.935543577
2084348484,3.791,0.016,0,0.015,1,.933261916
2084348484,3.781,0.017,0,0.013,1,.928577161
2084348484,2.053,0.009,0,0.007,1,.550455817
2084348484,3.816,0.016,0,0.015,1,.921556349
2084348484,3.852,0.017,0,0.013,1,.932728466
2084348484,3.835,0.017,0,0.014,1,.936593489
2084348484,3.803,0.016,0,0.014,1,.931652925
2084348484,3.839,0.017,0,0.014,1,.938564326
2084348484,2.142,0.009,0,0.009,1,.837755163
2084348484,2.09,0.009,0,0.007,1,.561680650
2084348484,3.816,0.016,0,0.014,1,.929704516
2084348484,2.074,0.009,0,0.007,1,.561556243
2084348484,3.777,0.016,0,0.015,1,.923959638
2084348484,3.846,0.017,0,0.014,1,.905126638
2084348484,3.838,0.016,0,0.014,1,.932432603
2084348484,3.92,0.017,0,0.016,1,.933471617
2084348484,2.104,0.009,0,0.007,1,.772341617
2084348484,3.814,0.017,0,0.014,1,.917044100
2084348484,3.844,0.017,0,0.015,1,.939048253
2084348484,3.89,0.017,0,0.015,1,.942269792
2084348484,3.891,0.017,0,0.014,1,.948799161
2084348484,3.78,0.016,0,0.014,1,.932499855
2084348484,3.82,0.017,0,0.015,1,.942557622
2084348484,2.059,0.009,0,0.006,1,.554268040
2084348484,3.834,0.016,0,0.015,1,.931220923
2084348484,3.754,0.017,0,0.014,1,.924920355
2084348484,3.805,0.016,0,0.013,1,.924031320
2084348484,3.841,0.017,0,0.012,1,.915071344
2084348484,3.783,0.016,0,0.015,1,.932563438
